ProbeId,GSM2808875,GSM2808876,GSM2808877,GSM2808878,GSM2808879,GSM2808880,GSM2808881,GSM2808882,GSM2808883,GSM2808884,GSM2808885,GSM2808886,GSM2808887,GSM2808888,GSM2808889,GSM2808890,GSM2808891,GSM2808892,GSM2808893,GSM2808894,GSM2808895,GSM2808896,GSM2808897,GSM2808898,GSM2808899,GSM2808900,GSM2808901,GSM2808902,GSM2808903,GSM2808904,GSM2808905,GSM2808906,GSM2808907,GSM2808908,GSM2808909,GSM2808910,GSM2808911,GSM2808912,GSM2808913,GSM2808914,GSM2808915,GSM2808916,GSM2808917,GSM2808918,GSM2808919,GSM2808920,GSM2808921,GSM2808922,GSM2808923,GSM2808924,GSM2808925,GSM2808926,GSM2808927,GSM2808928,GSM2808929,GSM2808930,GSM2808931,GSM2808932,GSM2808933,GSM2808934,GSM2808935,GSM2808936,GSM2808937,GSM2808938,GSM2808939,GSM2808940,GSM2808941,GSM2808942,GSM2808943,GSM2808944,GSM2808945,GSM2808946,GSM2808947,GSM2808948,GSM2808949,GSM2808950,GSM2808951,GSM2808952,GSM2808953,GSM2808954,GSM2808955,GSM2808956,GSM2808957,GSM2808958,GSM2808959,GSM2808960,GSM2808961,GSM2808962,GSM2808963,GSM2808964,GSM2808965,GSM2808966,GSM2808967,GSM2808968,GSM2808969,GSM2808970,GSM2808971,GSM2808972,GSM2808973,GSM2808974,GSM2808975,GSM2808976,GSM2808977,GSM2808978,GSM2808979,GSM2808980,GSM2808981,GSM2808982,GSM2808983,GSM2808984,GSM2808985,GSM2808986,GSM2808987,GSM2808988,GSM2808989,GSM2808990,GSM2808991,GSM2808992,GSM2808993,GSM2808994,GSM2808995,GSM2808996,GSM2808997,GSM2808998,GSM2808999,GSM2809000,GSM2809001,GSM2809002,GSM2809003,GSM2809004,GSM2809005,GSM2809006,GSM2809007,GSM2809008,GSM2809009,GSM2809010,GSM2809011,GSM2809012,GSM2809013,GSM2809014,GSM2809015,GSM2809016,GSM2809017,GSM2809018,GSM2809019,GSM2809020,GSM2809021,GSM2809022,GSM2809023,GSM2809024,GSM2809025,GSM2809026,GSM2809027,GSM2809028,GSM2809029,GSM2809030,GSM2809031,GSM2809032,GSM2809033,GSM2809034,GSM2809035,GSM2809036,GSM2809037,GSM2809038,GSM2809039,GSM2809040,GSM2809041,GSM2809042,GSM2809043,GSM2809044,GSM2809045,GSM2809046,GSM2809047,GSM2809048,GSM2809049,GSM2809050,GSM2809051,GSM2809052,GSM2809053,GSM2809054,GSM2809055,GSM2809056,GSM2809057,GSM2809058,GSM2809059,GSM2809060,GSM2809061,GSM2809062,GSM2809063,GSM2809064
cg18238130,0.6958,0.72243,0.67389,0.68161,0.66215,0.6766,0.66079,0.62878,0.70595,0.73952,0.67143,0.68081,0.65566,0.6459,0.67084,0.67904,0.72119,0.63904,0.68816,0.63086,0.62171,0.69072,0.7151,0.67541,0.70178,0.62936,0.68039,0.68719,0.72321,0.65331,0.70328,0.58148,0.64196,0.61191,0.64401,0.60988,0.63073,0.63751,0.63865,0.65379,0.56023,0.59153,0.64755,0.60682,0.61747,0.61729,0.63557,0.62185,0.54618,0.5686,0.6274,0.62336,0.60052,0.59896,0.63794,0.61854,0.63868,0.64283,0.70363,0.68379,0.62404,0.59357,0.68852,0.67648,0.67379,0.72775,0.68419,0.73538,0.71226,0.75515,0.6277,0.64615,0.71563,0.70578,0.64502,0.74118,0.65109,0.66837,0.66472,0.63937,0.72782,0.67736,0.62513,0.58836,0.59468,0.55983,0.65758,0.70451,0.72604,0.63081,0.73068,0.63518,0.68545,0.71036,0.66343,0.71534,0.67264,0.70401,0.65246,0.81246,0.69232,0.67758,0.71674,0.63236,0.7125,0.72057,0.71628,0.7287,0.64349,0.72446,0.70817,0.69693,0.75105,0.73315,0.72455,0.67411,0.69978,0.77584,0.73676,0.61991,0.66785,0.59636,0.66555,0.63138,0.73767,0.70741,0.70573,0.70598,0.6522,0.68947,0.61481,0.71552,0.67102,0.73031,0.6785,0.7267,0.6875,0.68544,0.5933,0.65969,0.68844,0.67334,0.70495,0.66838,0.73092,0.65296,0.61675,0.56004,0.64715,0.66128,0.64862,0.68846,0.64028,0.66135,0.57791,0.63638,0.67874,0.6734,0.57407,0.60347,0.59256,0.61333,0.6461,0.74758,0.65807,0.64824,0.6144,0.5949,0.68735,0.65811,0.71523,0.73081,0.71399,0.65833,0.69568,0.79532,0.73932,0.72888,0.74499,0.6816,0.6567,0.59888,0.65895,0.63157,0.67453,0.63148,0.64704,0.59716,0.68202,0.70413
cg13474488,0.71555,0.70146,0.79019,0.70098,0.65059,0.66427,0.62827,0.74717,0.84127,0.72168,0.84124,0.78304,0.66079,0.68185,0.6622,0.7146,0.77875,0.75521,0.76586,0.72929,0.63849,0.58442,0.69178,0.6724,0.74815,0.63702,0.63422,0.65427,0.72331,0.6516,0.64509,0.6321,0.61064,0.66548,0.77339,0.65317,0.79353,0.64095,0.73973,0.63671,0.70869,0.60836,0.67978,0.68502,0.69758,0.66306,0.77054,0.71452,0.83076,0.72416,0.80907,0.69287,0.76432,0.74773,0.77382,0.65968,0.81221,0.70886,0.76761,0.69852,0.79283,0.70245,0.78285,0.75365,0.76967,0.76653,0.73647,0.71378,0.72671,0.78167,0.66637,0.76517,0.7281,0.7691,0.74801,0.67766,0.66149,0.79864,0.74877,0.68619,0.69259,0.70905,0.65125,0.72219,0.68899,0.79451,0.72344,0.70975,0.75065,0.73227,0.68573,0.76493,0.6846,0.77039,0.67006,0.75569,0.78744,0.73648,0.76025,0.72446,0.73184,0.69484,0.73375,0.78256,0.77301,0.72366,0.70162,0.72268,0.73561,0.80013,0.74273,0.67804,0.75206,0.68954,0.78179,0.66536,0.6887,0.70678,0.7385,0.72414,0.76996,0.78548,0.72874,0.67745,0.74597,0.75518,0.80702,0.73514,0.77665,0.78183,0.75277,0.70452,0.74411,0.7495,0.71356,0.72229,0.79118,0.7479,0.7424,0.75284,0.64482,0.71187,0.71877,0.737,0.74945,0.71975,0.66107,0.6824,0.73877,0.78152,0.71918,0.68146,0.73698,0.77289,0.79841,0.81373,0.78975,0.73313,0.71597,0.81749,0.80251,0.76141,0.74495,0.7113,0.66642,0.74093,0.78007,0.76977,0.72947,0.7174,0.7203,0.69439,0.74417,0.73045,0.81704,0.7211,0.75247,0.74045,0.77012,0.73292,0.70729,0.66704,0.77101,0.76028,0.7396,0.75234,0.73124,0.65842,0.78429,0.74586
cg01464969,0.043604,0.049498,0.056024,0.064654,0.060624,0.068375,0.060991,0.066606,0.058241,0.047509,0.066882,0.047948,0.03848,0.044209,0.028655,0.066496,0.060958,0.046803,0.07105,0.059008,0.06965,0.087582,0.052508,0.063383,0.045419,0.061042,0.05928,0.05969,0.068499,0.0628,0.079382,0.10333,0.089223,0.082895,0.057247,0.049307,0.064804,0.059809,0.065289,0.059801,0.05347,0.059518,0.052898,0.059262,0.065804,0.056008,0.046345,0.053977,0.060714,0.053129,0.063624,0.048536,0.058014,0.044601,0.040741,0.039435,0.06419,0.058466,0.057473,0.046128,0.066845,0.072583,0.028027,0.036698,0.038974,0.042104,0.021993,0.018488,0.036163,0.03729,0.034236,0.03804,0.033695,0.028004,0.029623,0.037697,0.047219,0.04208,0.025943,0.027549,0.038549,0.038886,0.036377,0.04915,0.040916,0.030072,0.039156,0.040872,0.031974,0.048897,0.036237,0.03592,0.040341,0.046348,0.032725,0.038982,0.043767,0.044608,0.038444,0.044058,0.037093,0.039018,0.029678,0.037899,0.037714,0.035247,0.032683,0.040953,0.043382,0.030088,0.038773,0.051809,0.052501,0.054785,0.040401,0.035404,0.03176,0.033371,0.028195,0.027439,0.045639,0.054188,0.038168,0.030179,0.028642,0.048617,0.046412,0.059021,0.052365,0.1332,0.02989,0.053342,0.066233,0.056229,0.057331,0.055076,0.038884,0.069562,0.061154,0.044406,0.0564,0.061532,0.05074,0.0466,0.041163,0.051931,0.040329,0.054065,0.046471,0.040152,0.063202,0.060881,0.053609,0.056807,0.031247,0.050958,0.040145,0.057753,0.056685,0.044322,0.023982,0.05578,0.058292,0.054579,0.074175,0.062608,0.045805,0.055061,0.052803,0.062937,0.068619,0.0386,0.052647,0.054554,0.04746,0.041593,0.039413,0.043113,0.03539,0.035489,0.04521,0.06495,0.068382,0.051611,0.055024,0.064288,0.054411,0.049975,0.050313,0.067277
cg27112666,0.10493,0.094687,0.13484,0.11359,0.10441,0.10196,0.14037,0.11147,0.18662,0.13135,0.082764,0.046277,0.10077,0.13713,0.097687,0.071578,0.1343,0.10166,0.10948,0.10795,0.1019,0.16851,0.11587,0.13775,0.13534,0.14417,0.05781,0.061834,0.13845,0.14583,0.096903,0.10101,0.12064,0.13181,0.12814,0.1253,0.11239,0.093424,0.092971,0.11638,0.11599,0.12195,0.090792,0.092691,0.094914,0.088667,0.1416,0.14103,0.13339,0.12192,0.10206,0.10173,0.12254,0.12177,0.1613,0.10131,0.12769,0.097992,0.13604,0.11099,0.12527,0.11105,0.10102,0.10292,0.11219,0.12667,0.12665,0.074758,0.099263,0.14243,0.15048,0.080495,0.091628,0.10063,0.083704,0.04152,0.099477,0.12946,0.12136,0.065747,0.0919,0.087729,0.099291,0.13809,0.09381,0.081972,0.089031,0.095543,0.092423,0.095834,0.13206,0.11749,0.11834,0.13207,0.10154,0.10031,0.10952,0.043618,0.15701,0.081056,0.11155,0.10601,0.08771,0.13788,0.13392,0.11698,0.097544,0.11069,0.10717,0.11506,0.12162,0.10999,0.15969,0.092547,0.093583,0.11595,0.09407,0.074407,0.14792,0.089759,0.11969,0.11617,0.10533,0.078146,0.091642,0.12064,0.11231,0.091515,0.11274,0.1048,0.1427,0.12888,0.13248,0.13734,0.099548,0.10333,0.081989,0.11016,0.10544,0.050979,0.089204,0.091499,0.11792,0.077018,0.10193,0.1125,0.093172,0.10009,0.11251,0.12733,0.087098,0.080703,0.12444,0.14127,0.08955,0.08866,0.15288,0.124,0.10357,0.11788,0.12972,0.11343,0.14813,0.11669,0.1337,0.11391,0.079762,0.16791,0.15273,0.11935,0.13158,0.11556,0.10789,0.12896,0.12527,0.12273,0.1367,0.13953,0.13206,0.082672,0.11748,0.078689,0.12894,0.1118,0.096263,0.13792,0.10672,0.14606,0.14231,0.16108
cg23877608,0.54231,0.24963,0.58458,0.34532,0.49054,0.26191,0.50659,0.28582,0.62818,0.3664,0.60153,0.19832,0.57802,0.28391,0.54936,0.25921,0.58816,0.23847,0.56953,0.37167,0.5281,0.2127,0.65452,0.19029,0.6179,0.26164,0.50199,0.23168,0.63996,0.3813,0.57765,0.24258,0.60955,0.29987,0.6231,0.22661,0.6643,0.20906,0.60286,0.23484,0.65998,0.18558,0.69575,0.25751,0.65729,0.22742,0.65784,0.37417,0.64037,0.27276,0.63614,0.23092,0.60388,0.35285,0.59105,0.16391,0.61057,0.24992,0.64208,0.29465,0.61928,0.23526,0.45736,0.47975,0.44572,0.44947,0.53399,0.30009,0.48096,0.58925,0.56217,0.48221,0.49559,0.46149,0.44516,0.32246,0.32698,0.53666,0.34297,0.20375,0.39054,0.4078,0.3687,0.46646,0.42145,0.53084,0.42653,0.38368,0.40248,0.43483,0.26306,0.44146,0.40812,0.44592,0.44007,0.43869,0.59712,0.42577,0.49005,0.34479,0.42814,0.39401,0.36589,0.57067,0.49623,0.31709,0.48928,0.52348,0.41268,0.46892,0.39249,0.40511,0.4665,0.47942,0.52072,0.33796,0.413,0.53665,0.52356,0.46113,0.4036,0.3693,0.38664,0.33136,0.3556,0.46924,0.52099,0.4551,0.54977,0.28523,0.45731,0.42763,0.53119,0.42672,0.36637,0.48967,0.36889,0.34469,0.53667,0.36087,0.29883,0.26757,0.36841,0.35109,0.32737,0.34927,0.3141,0.40381,0.29036,0.46126,0.3513,0.38575,0.3366,0.43128,0.45184,0.3218,0.53716,0.43295,0.52965,0.51766,0.58535,0.4873,0.51866,0.37099,0.34699,0.38435,0.45031,0.49463,0.44285,0.43055,0.51359,0.48102,0.43922,0.40054,0.44575,0.36969,0.55508,0.4691,0.43878,0.52756,0.39135,0.29849,0.51179,0.41999,0.42951,0.29176,0.31595,0.37014,0.35674,0.36
cg11962566,0.40839,0.54695,0.49691,0.50622,0.44577,0.49488,0.36785,0.48718,0.49522,0.51138,0.41051,0.46861,0.39486,0.47821,0.34944,0.46555,0.42487,0.48033,0.40578,0.43709,0.36551,0.41722,0.39648,0.44397,0.42207,0.44255,0.36914,0.47056,0.46865,0.44036,0.3524,0.45097,0.36266,0.50387,0.4119,0.42483,0.45998,0.43678,0.45601,0.47349,0.40129,0.45405,0.37793,0.52699,0.40035,0.47689,0.46699,0.45394,0.468,0.46029,0.45507,0.44827,0.3864,0.51238,0.45677,0.44508,0.4824,0.5255,0.43903,0.43145,0.43124,0.44816,0.54533,0.44134,0.46388,0.51637,0.48605,0.46593,0.52362,0.55139,0.50544,0.48611,0.48221,0.48083,0.52872,0.49892,0.50264,0.44464,0.49405,0.44016,0.51449,0.54194,0.43173,0.5085,0.52532,0.49044,0.53734,0.52795,0.47815,0.46307,0.53073,0.50202,0.47557,0.50442,0.46834,0.50841,0.53118,0.52505,0.49202,0.44696,0.53816,0.50732,0.48003,0.50298,0.4742,0.46823,0.55781,0.48359,0.54029,0.49376,0.54884,0.45624,0.5322,0.55047,0.50192,0.49547,0.45762,0.47348,0.54144,0.48194,0.5347,0.54843,0.52366,0.48759,0.51593,0.49169,0.50639,0.48455,0.46776,0.52032,0.51035,0.50193,0.49499,0.53266,0.45115,0.49459,0.43035,0.45115,0.50363,0.45357,0.43044,0.43381,0.50817,0.48876,0.50486,0.49067,0.48371,0.53203,0.45222,0.52454,0.4991,0.49305,0.44513,0.46629,0.50753,0.40716,0.51742,0.49822,0.44973,0.4719,0.49816,0.48628,0.49892,0.45101,0.46624,0.46567,0.49476,0.48096,0.4932,0.4906,0.50336,0.51077,0.47815,0.46432,0.48833,0.48218,0.47569,0.54338,0.49287,0.49205,0.45915,0.5078,0.503,0.50227,0.54112,0.52802,0.48587,0.44912,0.46505,0.49991
cg23510026,0.84593,0.67411,0.87359,0.69244,0.83919,0.69293,0.88861,0.65893,0.82453,0.7812,0.77149,0.59883,0.8829,0.69979,0.84769,0.64687,0.84281,0.68053,0.81087,0.7101,0.84247,0.76808,0.81715,0.73626,0.85686,0.80897,0.78772,0.65917,0.8496,0.86756,0.87935,0.74506,0.83968,0.62513,0.86322,0.87165,0.88401,0.87592,0.8874,0.8083,0.89337,0.82621,0.89627,0.80882,0.84795,0.79284,0.81334,0.79103,0.88278,0.80022,0.86971,0.7759,0.89258,0.80363,0.8696,0.91903,0.86592,0.82563,0.85639,0.84764,0.84444,0.74853,0.83741,0.85362,0.84274,0.81163,0.78505,0.8338,0.80347,0.80581,0.90601,0.80878,0.81157,0.81973,0.77532,0.81451,0.87283,0.77559,0.83423,0.86003,0.77394,0.76961,0.83606,0.86515,0.83681,0.82876,0.76384,0.80995,0.7567,0.83889,0.89205,0.78558,0.84509,0.8407,0.85028,0.80259,0.79586,0.81201,0.83045,0.80949,0.82926,0.83927,0.82772,0.77252,0.84504,0.84116,0.91558,0.84884,0.85708,0.792,0.83099,0.87194,0.8158,0.83842,0.84878,0.88006,0.90018,0.79711,0.83158,0.8063,0.80897,0.84437,0.84507,0.84407,0.87655,0.83207,0.82491,0.84189,0.81664,0.86097,0.84155,0.83434,0.80419,0.82914,0.85804,0.83094,0.82152,0.87397,0.77113,0.79915,0.83883,0.87284,0.83878,0.82543,0.84004,0.84268,0.82373,0.86564,0.82798,0.77238,0.83503,0.84929,0.846,0.84008,0.85121,0.89483,0.84154,0.83425,0.82151,0.80108,0.81729,0.82982,0.82147,0.83715,0.85004,0.82923,0.81656,0.82135,0.8449,0.82229,0.82943,0.81996,0.79792,0.82969,0.87937,0.85913,0.82932,0.86162,0.85555,0.81555,0.87263,0.89421,0.80383,0.80597,0.77429,0.84874,0.85869,0.83559,0.843,0.85267
cg19678067,0.10061,0.11369,0.085445,0.09113,0.093493,0.083633,0.10279,0.11379,0.1004,0.096009,0.085488,0.094416,0.093991,0.084874,0.0779,0.084213,0.088695,0.088665,0.066507,0.066,0.083425,0.072162,0.077505,0.068895,0.067051,0.082359,0.066566,0.085693,0.086804,0.093129,0.096725,0.083697,0.084194,0.08464,0.09065,0.071298,0.10586,0.11918,0.096236,0.088594,0.10382,0.076472,0.064057,0.11191,0.098659,0.11896,0.11388,0.10054,0.091,0.089083,0.09556,0.11764,0.13085,0.10094,0.10176,0.10162,0.089667,0.11289,0.089829,0.085785,0.083129,0.10369,0.12023,0.10594,0.10195,0.10932,0.092841,0.038582,0.089726,0.095902,0.096255,0.1028,0.08907,0.098722,0.10717,0.11999,0.1092,0.1343,0.086318,0.067343,0.11857,0.17293,0.11061,0.11906,0.12061,0.10269,0.12447,0.14486,0.10773,0.13341,0.11911,0.12619,0.10657,0.12218,0.13299,0.11433,0.11339,0.11697,0.088068,0.17231,0.098303,0.12587,0.11491,0.11552,0.10021,0.098507,0.090186,0.11637,0.10241,0.13618,0.14812,0.13784,0.11852,0.11254,0.13852,0.10644,0.12224,0.1254,0.12987,0.17475,0.12779,0.14812,0.13176,0.089872,0.16522,0.087777,0.10644,0.079162,0.071016,0.088135,0.075274,0.10052,0.11117,0.10233,0.091847,0.086871,0.054734,0.11675,0.096458,0.091904,0.10933,0.13823,0.11815,0.11306,0.081549,0.11104,0.15373,0.10478,0.1123,0.14504,0.12055,0.11143,0.094081,0.16346,0.052962,0.11299,0.099786,0.099791,0.10227,0.12815,0.069106,0.10983,0.097116,0.11476,0.10939,0.10736,0.12023,0.090745,0.10674,0.081912,0.13603,0.099929,0.10713,0.123,0.088702,0.093067,0.1043,0.11409,0.067565,0.10538,0.083959,0.11484,0.10857,0.081289,0.10242,0.11165,0.10808,0.099961,0.13451,0.10424
cg07153868,0.31686,0.54567,0.3133,0.47746,0.37723,0.59914,0.33461,0.37801,0.37793,0.56118,0.48572,0.65335,0.29251,0.48692,0.30212,0.54235,0.33035,0.51664,0.31091,0.42321,0.24239,0.48697,0.31584,0.43645,0.3578,0.47182,0.26973,0.46062,0.29497,0.53641,0.21938,0.40095,0.28149,0.4991,0.29922,0.50486,0.36432,0.58394,0.39075,0.53317,0.31987,0.46673,0.28867,0.60939,0.33536,0.53434,0.32836,0.55461,0.2877,0.53139,0.35183,0.4435,0.27839,0.48125,0.34167,0.58366,0.35849,0.57334,0.28356,0.39662,0.33678,0.59364,0.59419,0.56867,0.58711,0.57543,0.56244,0.63118,0.52644,0.63113,0.73997,0.60034,0.53423,0.58847,0.57669,0.64432,0.66265,0.46205,0.63191,0.68668,0.70922,0.62156,0.57907,0.70538,0.53114,0.43619,0.64929,0.6552,0.62492,0.5871,0.71,0.59593,0.63486,0.67758,0.58196,0.59928,0.5566,0.66754,0.61357,0.56451,0.5793,0.63577,0.6187,0.55464,0.54242,0.68323,0.63831,0.56132,0.65938,0.55618,0.67791,0.61632,0.67335,0.62637,0.54787,0.66434,0.63653,0.65699,0.58558,0.51109,0.71033,0.6381,0.60516,0.72814,0.67172,0.51372,0.60278,0.54258,0.56965,0.65291,0.55982,0.6562,0.52908,0.61588,0.5804,0.53004,0.48549,0.57514,0.5738,0.60818,0.70387,0.57547,0.60895,0.55756,0.64079,0.64996,0.63964,0.66444,0.53925,0.53224,0.64933,0.62179,0.66085,0.54041,0.62519,0.63177,0.53495,0.57593,0.4782,0.49849,0.54114,0.60533,0.61694,0.45782,0.57008,0.58385,0.59268,0.53664,0.53971,0.50449,0.55256,0.68635,0.61423,0.53803,0.59098,0.57476,0.5787,0.5421,0.55647,0.48745,0.54819,0.70398,0.54198,0.45256,0.54389,0.6055,0.65425,0.57754,0.62223,0.53573
cg18263365,0.11143,0.12596,0.098713,0.11191,0.096089,0.12378,0.10153,0.12273,0.10255,0.11081,0.10188,0.092518,0.068409,0.091611,0.084135,0.10538,0.099594,0.1145,0.087826,0.1013,0.068213,0.12286,0.088195,0.080801,0.072498,0.083571,0.078798,0.059196,0.09065,0.060583,0.075302,0.088728,0.090608,0.096883,0.078533,0.092034,0.070118,0.080097,0.060831,0.091018,0.073281,0.085818,0.072751,0.089796,0.070352,0.084322,0.084777,0.093397,0.07255,0.092601,0.065806,0.066459,0.064175,0.093724,0.075996,0.077218,0.083506,0.10252,0.086183,0.079814,0.082466,0.072956,0.09917,0.094842,0.096098,0.11251,0.097379,0.098339,0.096264,0.10823,0.19378,0.13493,0.083778,0.084714,0.11239,0.087045,0.11521,0.071914,0.10457,0.089593,0.078192,0.099831,0.094293,0.078635,0.088021,0.085366,0.081751,0.10485,0.11148,0.10942,0.093933,0.080744,0.091693,0.1353,0.097304,0.080835,0.089323,0.088145,0.094389,0.079231,0.089489,0.090974,0.085353,0.10465,0.11412,0.11192,0.084151,0.10925,0.10084,0.10745,0.098018,0.099947,0.099331,0.08937,0.12155,0.11593,0.083658,0.10262,0.086578,0.10172,0.095814,0.11025,0.093397,0.12194,0.096173,0.11533,0.09993,0.090298,0.10492,0.11387,0.065271,0.091739,0.098478,0.083106,0.08658,0.088399,0.068384,0.074425,0.086062,0.059937,0.085743,0.059872,0.069008,0.069783,0.074992,0.094644,0.075249,0.073621,0.087897,0.0644,0.081304,0.084193,0.088397,0.084955,0.071002,0.084337,0.07773,0.093305,0.075895,0.09976,0.075061,0.099905,0.064407,0.07839,0.076304,0.086514,0.10184,0.096459,0.11027,0.095909,0.074444,0.078727,0.084956,0.085198,0.078568,0.076492,0.093243,0.094097,0.095995,0.080574,0.087119,0.09251,0.094618,0.076584,0.078352,0.071748,0.083911,0.10126,0.09143,0.10828
cg25785241,0.67577,0.54202,0.58091,0.37777,0.60207,0.4423,0.68893,0.45387,0.58838,0.45722,0.63217,0.3643,0.72919,0.36393,0.72195,0.36199,0.6016,0.39761,0.54837,0.38874,0.7147,0.30037,0.71118,0.28697,0.73044,0.32208,0.72312,0.30746,0.65913,0.27226,0.77213,0.29054,0.69142,0.35615,0.65914,0.28521,0.66981,0.27055,0.70902,0.34332,0.7374,0.25313,0.73267,0.36038,0.74487,0.33571,0.66262,0.37821,0.64517,0.37527,0.70643,0.24428,0.61878,0.44513,0.61946,0.28557,0.62667,0.33929,0.65836,0.38039,0.74111,0.36402,0.57715,0.42458,0.51783,0.55705,0.56144,0.51447,0.42181,0.63858,0.80759,0.62299,0.47514,0.38396,0.56702,0.48622,0.48009,0.49218,0.42202,0.34803,0.47668,0.48848,0.43178,0.45808,0.53117,0.5606,0.49188,0.52375,0.53217,0.4489,0.37578,0.51163,0.44077,0.48593,0.51164,0.42309,0.53959,0.51808,0.50694,0.49914,0.52882,0.41222,0.45871,0.67754,0.57215,0.43878,0.5449,0.52249,0.56581,0.52386,0.50057,0.37627,0.51795,0.51515,0.53302,0.43951,0.40481,0.61705,0.47088,0.39263,0.45774,0.47566,0.49121,0.42365,0.38771,0.51659,0.5581,0.43579,0.65467,0.45362,0.54739,0.52908,0.48309,0.50317,0.41071,0.52761,0.41131,0.38058,0.64719,0.55692,0.4345,0.31866,0.38273,0.54758,0.44456,0.50515,0.43793,0.47785,0.49095,0.37129,0.48479,0.50439,0.43757,0.4298,0.55453,0.43349,0.51536,0.49711,0.55088,0.54046,0.52173,0.61553,0.57383,0.53786,0.42242,0.42691,0.59331,0.52805,0.50134,0.49689,0.60427,0.58781,0.53063,0.46665,0.58578,0.32738,0.6063,0.54037,0.46115,0.5647,0.40302,0.39404,0.49133,0.43971,0.61934,0.48097,0.39512,0.45831,0.47665,0.5241
cg06188670,0.020661,0.037696,0.032362,0.027388,0.019461,0.032617,0.02501,0.034428,0.03334,0.030668,0.030685,0.027737,0.020995,0.014601,0.021444,0.026968,0.024224,0.018741,0.025056,0.031495,0.023174,0.034279,0.022576,0.028453,0.025323,0.029226,0.039143,0.019049,0.028987,0.035304,0.040589,0.050457,0.037388,0.032278,0.034221,0.031438,0.038382,0.032444,0.038721,0.03783,0.048159,0.054245,0.046947,0.044054,0.038878,0.051437,0.033738,0.050962,0.023525,0.022557,0.024352,0.038593,0.041235,0.048543,0.03604,0.036846,0.024952,0.050937,0.019424,0.02209,0.026037,0.033229,0.0048908,0,0.0047748,0.016817,0.034247,0.021921,0.025043,0.005592,0.022252,0.019191,0,0.050798,0.042074,0.030994,0.01992,0.015957,0.021093,0.046005,0.014158,0.01828,0.011272,0,0.04106,0.00044453,0.021398,0,0.035131,0.026333,0.014116,0.020878,0.045785,0.022892,0.040214,0.0025167,0.0067982,0.035608,0.030658,0.049754,0.01517,0.040129,0.031798,0.016587,0.028589,0.044622,0,0.023037,0.018943,0.067713,0.036912,0.017053,0.035113,0.035428,0.041093,0.00093533,0.016723,0.040955,0.05879,0.04818,0,0.032665,0.012904,0.042396,0.019808,0.024997,0.041263,0.027343,0.017142,0.039838,0.03302,0.025526,0.010204,0.022899,0.04162,0.019822,0,0.042526,0.030434,0.059889,0.035609,0.027365,0.034644,0.041263,0.044928,0.028657,0.024312,0.027603,0.03331,0.016793,0.03045,0.020334,0.023544,0.023384,0,0.022981,0.040122,0.033364,0.014054,0.023094,0.0059667,0.017714,0.031277,0.039163,0.019691,0.031044,0.035868,0.045832,0.051838,0.036462,0.031304,0.022479,0.049976,0.04245,0.016634,0.05539,0.013682,0.010196,0.0727,0.021404,0.030709,0.01932,0.023314,0.039082,0.016109,0.026952,0.036491,0.032494,0.007689,0.031176
cg26521720,0.93293,0.95036,0.896,0.94701,0.95888,0.93793,0.96556,0.9377,0.93781,0.94667,0.9451,0.96075,0.93936,0.94271,0.93323,0.91579,0.941,0.95724,0.94805,0.96949,0.97622,0.98284,0.91035,0.97274,0.93752,0.96426,0.94824,0.96287,0.8767,0.94224,0.94581,0.92686,0.93811,0.94372,0.96142,0.98004,0.96752,0.97736,0.91504,0.97671,0.94777,0.96576,0.97333,0.96764,0.93379,0.95819,0.93214,0.97616,0.94448,0.95388,0.93995,0.96876,0.95934,0.95912,0.9584,0.98245,0.95754,0.97083,0.94387,0.97695,0.92393,0.96285,0.96966,0.96917,0.96046,0.97897,0.98138,0.97727,0.97375,0.96974,0.95707,0.98131,0.97946,0.98391,0.97937,0.97195,0.97173,0.96075,0.97265,0.96569,0.9679,0.97332,0.97754,0.9805,0.9516,0.96448,0.97782,0.97158,0.95366,0.9754,0.97625,0.97999,0.98714,0.97125,0.96812,0.98743,0.95684,0.97623,0.95978,0.98064,0.97228,0.98795,0.9748,0.95189,0.96311,0.98469,0.97048,0.97595,0.97247,0.96839,0.95949,0.96255,0.96155,0.96281,0.9637,0.96917,0.97868,0.95481,0.96219,0.96001,0.9754,0.95913,0.97926,0.97869,0.98229,0.96315,0.95903,0.94285,0.9557,0.97508,0.96965,0.96815,0.96104,0.94526,0.964,0.96649,0.97628,0.97752,0.98037,0.95759,0.97804,0.96621,0.97356,0.97261,0.97858,0.97751,0.98762,0.96229,0.96067,0.97605,0.97907,0.97975,0.94964,0.97037,0.97847,0.97228,0.97398,0.96665,0.96799,0.96621,0.96641,0.97283,0.95456,0.96199,0.98138,0.98749,0.968,0.95487,0.98152,0.97786,0.97798,0.96489,0.96355,0.9762,0.98119,0.98123,0.97221,0.97417,0.98253,0.97177,0.9693,0.96091,0.96727,0.96552,0.96093,0.9642,0.9686,0.98358,0.97285,0.96678
